case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_id,n_txns,exposure_usd,connected_card_ids_str,actions_taken,report_filed,analyst_notes
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3010104,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3012897,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3013176,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3013204,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3013230,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3013292,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3015728,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3015895,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3016185,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3016489,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3016530,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3017035,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3019392,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3019822,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3023214,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3023815,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3023865,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3024950,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3024953,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3026495,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3026541,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3026564,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3027145,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3029376,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3030857,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3030990,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3030991,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3031031,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3031238,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3033827,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
CC-1189,C03218,C03218-K2,2016-07-26 02:09:16,2016-07-29 00:09:16,confirmed_fraud,account_takeover,3001666.0,3035221,98,18357.79,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-1189: cardholder C03218 reported unrecognized activity on card C03218-K2. 98 transaction(s) between 2016-07-02 and 2016-07-26 totaling $18,357.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed."
